agent_id,sex,age,education_level,social_class,is_alive,name,role,family_id,home_zone,work_zone,wealth,income_per_day,satisfaction,goals,integrity,greed,ambition,family_loyalty,competence,empathy,initial_trust_score
1,M,36,4,upper,TRUE,Alfredo Ocampo,mayor,,resA,munhall,889459,2608.78,41.04,Win re-election | Build road to farm area | Increase family wealth | Fund school renovation,0.478,0.474,0.733,0.605,0.631,0.275,-0.034
2,M,52,5,upper,TRUE,Juan Navarro,vice_mayor,Aquino,resA,munhall,629373.01,2248.69,43.58,Audit infrastructure contracts | Run for mayor | Build political base,0.637,0.697,0.506,0.484,0.68,0.282,0.845
1404,F,8,3,lower,TRUE,Cely Gonzales,student,,resB,school,5558.86,0,71.64,Finish school year | Qualify for scholarship,0.578,0.58,0.59,0.55,0.761,0.765,0.07
1405,F,15,4,lower,TRUE,Ana Lim,student,,resB,school,4185.65,0,73.45,Finish school year | Qualify for scholarship,0.82,0.56,0.774,0.422,0.744,0.618,0.132
1406,M,6,3,lower,TRUE,Efren Rizal,student,,resB,school,3069.75,0,43.75,Finish school year | Qualify for scholarship,0.322,0.237,0.705,0.479,0.541,0.809,-0.074
1407,M,16,1,lower,TRUE,Dante Navarro,student,,resB,school,5404.11,0,74.97,Finish school year | Qualify for scholarship,0.885,0.459,0.445,0.77,0.492,0.739,0.06
1408,M,10,3,lower,TRUE,Ramon Bonifacio,student,,resB,school,5850.19,0,72.62,Finish school year | Qualify for scholarship,0.453,0.417,0.537,0.504,0.378,0.698,0.135
1409,M,24,1,lower,TRUE,Isidro Ong,student,,resB,school,5207.83,0,56.35,Finish school year | Qualify for scholarship,0.726,0.286,0.392,0.602,0.211,0.581,-0.076
1410,F,12,3,lower,TRUE,Nena Lim,student,,resB,school,7693.12,0,44.39,Finish school year | Qualify for scholarship,0.654,0.515,0.798,0.388,0.436,0.783,-0.006
1411,F,11,3,lower,TRUE,Ligaya Macaraeg,student,,resB,school,4265.3,0,69.52,Finish school year | Qualify for scholarship,0.454,0.195,0.555,0.311,0.581,0.572,0.081
1412,M,23,1,lower,TRUE,Renato Flores,student,,resB,school,5437.47,0,63.47,Finish school year | Qualify for scholarship,0.506,0.473,0.364,0.636,0.568,0.396,0.084
1413,M,22,3,lower,TRUE,Diosdado Ocampo,student,,resB,school,5285.5,0,70.24,Finish school year | Qualify for scholarship,0.49,0.502,0.497,0.405,0.535,0.823,0.142
1414,F,15,2,lower,TRUE,Milagros Dela Cruz,student,,resB,school,6278.67,0,46.36,Finish school year | Qualify for scholarship,0.04,0.391,0.301,0.669,0.789,0.633,-0.052
1415,F,10,1,lower,TRUE,Annaliza Manalo,student,,resB,school,4953.62,0,40.15,Finish school year | Qualify for scholarship,0.531,0.409,0.599,0.443,0.395,0.675,0.184
1416,M,8,3,lower,TRUE,Juan Reyes,student,,resB,school,3728.11,0,61.15,Finish school year | Qualify for scholarship,0.549,0.517,0.854,1,0.56,0.792,0.187
1417,F,7,1,lower,TRUE,Urduja Flores,student,,resB,school,4979.36,0,56.33,Finish school year | Qualify for scholarship,0.584,0.826,0.476,0.512,0.68,0.743,0.096
1418,F,22,3,lower,TRUE,Trinidad Reyes,student,,resB,school,4545.03,0,62.68,Finish school year | Qualify for scholarship,0.524,0.145,0.466,0.31,0.5,0.552,0.154
1419,F,22,1,lower,TRUE,Maribel Gonzales,student,,resB,school,5827.55,0,45.83,Finish school year | Qualify for scholarship,0.459,0.457,0.682,0.464,0.453,0.677,0.059
1420,F,10,2,lower,TRUE,Gloria Jacinto,student,,resB,school,3863.78,0,57.92,Finish school year | Qualify for scholarship,0.537,0.301,0.651,0.537,0.619,0.701,0.134
1421,F,23,1,lower,TRUE,Maria Castro,student,,resB,school,3876.2,0,69.31,Finish school year | Qualify for scholarship,0.292,0.357,0.451,0.39,0.243,0.631,-0.088
1422,F,12,2,lower,TRUE,Herminia Pascual,student,,resB,school,5790.97,0,40.52,Finish school year | Qualify for scholarship,0.556,0.32,0.44,0.289,0.407,0.704,0.095
1423,F,18,4,lower,TRUE,Rosa Manalo,student,,resB,school,3641.98,0,59.3,Finish school year | Qualify for scholarship,0.587,0.48,0.617,0.367,0.961,0.712,0.154
1424,M,8,3,lower,TRUE,Carlos Ramos,student,,resB,school,6299.9,0,52.76,Finish school year | Qualify for scholarship,0.571,0.284,0.45,0.626,0.459,0.495,0.125
1425,F,11,3,lower,TRUE,Herminia Gregorio,student,,resB,school,5192.42,0,74.27,Finish school year | Qualify for scholarship,0.668,0.23,0.616,0.367,0.844,0.61,0.186
1426,M,19,1,lower,TRUE,Pedro Tan,student,,resB,school,4901.77,0,40.83,Finish school year | Qualify for scholarship,0.499,0.427,0.447,0.475,0.622,0.742,-0.01
1427,F,13,2,lower,TRUE,Remedios Torres,student,,resB,school,5135.6,0,74.62,Finish school year | Qualify for scholarship,0.529,0.464,0.816,0.696,0.329,0.767,0.109
1428,F,9,3,lower,TRUE,Maribel Aguilar,student,,resB,school,5889.39,0,66.9,Finish school year | Qualify for scholarship,0.476,0.561,0.578,0.501,0.687,0.772,-0.053
1429,M,24,3,lower,TRUE,Crisanto Salazar,student,,resB,school,6811.52,0,51.53,Finish school year | Qualify for scholarship,0.375,0.458,0.578,0.202,0.668,0.795,-0.07
1430,M,10,3,lower,TRUE,Oscar Guevarra,student,,resB,school,4359.91,0,45.63,Finish school year | Qualify for scholarship,0.363,0.494,0.541,0.646,0.542,0.583,0.12
1431,M,22,4,lower,TRUE,Rodel Ong,student,,resB,school,5355.96,0,43.56,Finish school year | Qualify for scholarship,0.515,0.212,0.467,0.589,0.524,0.433,0.038
1432,M,22,1,lower,TRUE,Gregorio Valdez,student,,resB,school,4818.28,0,43.42,Finish school year | Qualify for scholarship,0.412,0.578,0.444,0.349,0.432,0.516,-0.005
1433,F,22,4,lower,TRUE,Dolores Valdez,student,,resB,school,4558.2,0,46.05,Finish school year | Qualify for scholarship,0.483,0.556,0.457,0.775,0.438,0.385,-0.022
1434,F,8,2,lower,TRUE,Remedios Mendoza,student,,resB,school,6451.32,0,53.2,Finish school year | Qualify for scholarship,0.571,0.666,0.536,0.544,0.401,0.657,-0.038
1435,M,19,1,lower,TRUE,Manny Padilla,student,,resB,school,5245.92,0,65.27,Finish school year | Qualify for scholarship,0.443,0.113,0.423,0.591,0.632,0.756,0.151
1436,M,22,2,lower,TRUE,Rolando Aquino,student,,resB,school,5326.66,0,49.09,Finish school year | Qualify for scholarship,0.659,0.411,0.373,0.64,0.603,0.807,0.004
1437,F,19,4,lower,TRUE,Nena Magno,student,,resB,school,4993.83,0,46.71,Finish school year | Qualify for scholarship,0.282,0.384,0.679,0.464,0.596,0.474,0.097
1438,F,10,2,lower,TRUE,Maribel Mendoza,student,,resB,school,6382.3,0,40.97,Finish school year | Qualify for scholarship,0.19,0.5,0.414,0.5,0.495,0.761,0.149
1439,M,20,3,lower,TRUE,Efren Guevarra,student,,resB,school,5648.47,0,56.88,Finish school year | Qualify for scholarship,0.659,0.308,0.716,0.677,0.6,0.813,-0.068
1440,F,24,2,lower,TRUE,Ana Ong,student,,resB,school,5715.58,0,50.11,Finish school year | Qualify for scholarship,0.191,0.255,0.62,0.556,0.516,0.514,0.151
1441,M,9,3,lower,TRUE,Gregorio Jacinto,student,,resB,school,5105.51,0,46.31,Finish school year | Qualify for scholarship,0.532,0.563,0.374,0.59,0.578,0.885,0.024
1442,M,18,2,lower,TRUE,Yohan Santos,student,,resB,school,2963.1,0,40.68,Finish school year | Qualify for scholarship,0.36,0.605,0.689,0.573,0.557,0.609,-0.035
1443,M,9,4,lower,TRUE,Fernando Macaraeg,student,,resB,school,5324.62,0,72.09,Finish school year | Qualify for scholarship,0.674,0.353,0.666,0.455,0.531,0.691,0.013
1444,M,11,3,lower,TRUE,Bernardo Tan,student,,resB,school,3481.72,0,66.47,Finish school year | Qualify for scholarship,0.471,0.66,0.881,0.456,0.606,0.604,-0.002
1445,M,18,2,lower,TRUE,Salvador Luna,student,,resB,school,5032.11,0,70.14,Finish school year | Qualify for scholarship,0.658,0.629,0.542,0.393,0.415,0.621,-0.052
1446,M,23,3,lower,TRUE,Salvador Mendoza,student,,resB,school,4121.95,0,51.59,Finish school year | Qualify for scholarship,0.889,0.62,0.404,0.439,0.612,0.713,-0.049
1447,F,17,4,lower,TRUE,Rosa Villanueva,student,,resB,school,3743.86,0,50.55,Finish school year | Qualify for scholarship,0.4,0.438,0.549,0.301,0.738,0.635,-0.099
1448,F,13,1,lower,TRUE,Milagros Hernandez,student,,resB,school,4501.86,0,67.01,Finish school year | Qualify for scholarship,0.521,0.506,0.535,0.432,0.78,0.528,0.171
1449,M,7,2,lower,TRUE,Tomas Luna,student,,resB,school,5010.6,0,73.51,Finish school year | Qualify for scholarship,0.179,0.413,0.47,0.453,0.708,0.914,-0.027
1450,M,18,3,lower,TRUE,Isidro Bonifacio,student,,resB,school,4532.95,0,65.13,Finish school year | Qualify for scholarship,0.547,0.37,0.623,0.488,0.58,0.529,0.169
1451,F,24,2,lower,TRUE,Teresita Gonzales,student,,resB,school,5547.17,0,40.25,Finish school year | Qualify for scholarship,0.59,0.743,0.581,0.584,0.588,0.478,0.061
1452,M,7,1,lower,TRUE,Eduardo Aguilar,student,,resB,school,5313.4,0,53.75,Finish school year | Qualify for scholarship,0.63,0.27,0.551,0.435,0.538,0.565,0.172
1453,F,8,2,lower,TRUE,Yolanda Sy,student,,resB,school,5158.71,0,46.38,Finish school year | Qualify for scholarship,0.649,0.469,0.698,0.576,0.397,0.536,0.132
1454,F,14,4,lower,TRUE,Pacita Flores,student,,resB,school,5781.32,0,65.29,Finish school year | Qualify for scholarship,0.307,0.314,0.469,0.451,0.279,0.677,-0.062
1455,M,6,1,lower,TRUE,Crisanto Tolentino,student,,resB,school,4365.59,0,54.9,Finish school year | Qualify for scholarship,0.412,0.345,0.649,0.444,0.76,0.796,0.035
1456,F,17,1,lower,TRUE,Pacita Bautista,student,,resB,school,5565.72,0,42.2,Finish school year | Qualify for scholarship,0.634,0.707,0.434,0.476,0.584,0.516,0.107
1457,F,10,3,lower,TRUE,Zenaida Espiritu,student,,resB,school,5655.24,0,55.46,Finish school year | Qualify for scholarship,0.469,0.737,0.677,0.652,0.587,0.668,0.175
1458,F,23,1,lower,TRUE,Florencia Reyes,student,,resB,school,3493.52,0,48.9,Finish school year | Qualify for scholarship,0.643,0.476,0.534,0.203,0.538,0.655,0.139
1459,F,17,1,lower,TRUE,Socorro Bonifacio,student,,resB,school,5218.64,0,48.21,Finish school year | Qualify for scholarship,0.439,0.678,0.391,0.507,0.312,0.389,-0.049
1460,F,22,2,lower,TRUE,Daisy Villanueva,student,,resB,school,6133.45,0,62.28,Finish school year | Qualify for scholarship,0.585,0.468,0.366,0.538,0.46,0.755,0.136
1461,M,17,3,lower,TRUE,Isidro Rizal,student,,resB,school,6183.29,0,53.93,Finish school year | Qualify for scholarship,0.63,0.477,0.304,0.602,0.675,0.798,-0.062
1462,F,18,2,lower,TRUE,Ofelia Valdez,student,,resB,school,5376.53,0,66.42,Finish school year | Qualify for scholarship,0.673,0.327,0.724,0.596,0.543,0.677,0.06
1463,M,15,2,lower,TRUE,Ernesto Reyes,student,,resB,school,5361.61,0,45.69,Finish school year | Qualify for scholarship,0.573,0.636,0.453,0.439,0.51,0.622,0.177
1464,F,7,3,lower,TRUE,Ximena Aquino,student,,resB,school,5669.75,0,49.18,Finish school year | Qualify for scholarship,0.548,0.301,0.466,0.376,0.58,0.458,0.149
1465,M,23,2,lower,TRUE,Dante Villanueva,student,,resB,school,6607.69,0,60.12,Finish school year | Qualify for scholarship,0.568,0.657,0.541,0.541,0.458,0.397,-0.026
1466,F,7,3,lower,TRUE,Violeta Soriano,student,,resB,school,7479.29,0,72.61,Finish school year | Qualify for scholarship,0.45,0.66,0.722,0.604,0.488,0.611,-0.057
1467,F,6,1,lower,TRUE,Felicitas Tan,student,,resB,school,5683.08,0,47.64,Finish school year | Qualify for scholarship,0.225,0.699,0.547,0.217,0.885,0.738,0.058
1468,M,19,1,lower,TRUE,Pedro Luna,student,,resB,school,5934.43,0,47.2,Finish school year | Qualify for scholarship,0.513,0.592,0.541,0.565,0.601,0.405,0.16
1469,F,9,2,lower,TRUE,Zenaida Castro,student,,resB,school,5141.07,0,52.21,Finish school year | Qualify for scholarship,0.692,0.42,0.536,0.565,0.425,0.632,0.17
1470,F,11,1,lower,TRUE,Milagros Guevarra,student,,resB,school,5013.5,0,64.24,Finish school year | Qualify for scholarship,0.286,0.549,0.441,0.592,0.803,0.504,0.137
1471,M,15,2,lower,TRUE,Juan Villanueva,student,,resB,school,6655.99,0,61.69,Finish school year | Qualify for scholarship,0.561,0.342,0.593,0.446,0.472,0.591,0.069
1472,F,24,3,lower,TRUE,Yolanda Macaraeg,student,,resB,school,5178.02,0,67.33,Finish school year | Qualify for scholarship,0.476,0.603,0.459,0.741,0.655,0.682,0.139
1473,F,20,2,lower,TRUE,Gloria Padilla,student,,resB,school,3777.5,0,54.63,Finish school year | Qualify for scholarship,0.502,0.478,0.471,0.597,0.258,0.544,0.07
1474,F,11,1,lower,TRUE,Violeta Soriano,student,,resB,school,5291.62,0,61.9,Finish school year | Qualify for scholarship,0.285,0.595,0.572,0.509,0.695,0.546,-0.006
1475,F,19,1,lower,TRUE,Natividad Torres,student,,resB,school,4602.13,0,63.52,Finish school year | Qualify for scholarship,0.525,0.76,0.323,0.328,0.756,0.653,-0.085
1476,F,19,3,lower,TRUE,Wilhelmina Navarro,student,,resB,school,4115.06,0,55.8,Finish school year | Qualify for scholarship,0.139,0.603,0.431,0.483,0.355,0.64,0.096
1477,F,22,1,lower,TRUE,Nena Flores,student,,resB,school,5192.11,0,50.39,Finish school year | Qualify for scholarship,0.708,0.726,0.555,0.347,0.787,0.453,0.108
1478,F,6,3,lower,TRUE,Josefa Ong,student,,resB,school,4216.82,0,62.74,Finish school year | Qualify for scholarship,0.174,0.6,0.694,0.75,0.681,0.613,0.151
1479,F,21,4,lower,TRUE,Herminia Cruz,student,,resB,school,4887.82,0,57.82,Finish school year | Qualify for scholarship,0.236,0.663,0.864,0.567,0.516,0.712,-0.037
1480,F,8,1,lower,TRUE,Annaliza Valdez,student,,resB,school,4900.99,0,71.07,Finish school year | Qualify for scholarship,0.57,0.346,0.634,0.186,0.423,0.576,0.043
1481,M,15,2,lower,TRUE,Joselito Gregorio,student,,resB,school,5457.33,0,66.3,Finish school year | Qualify for scholarship,0.322,0.491,0.466,0.656,0.403,0.778,0.072
1482,F,24,2,lower,TRUE,Corazon Ramos,student,,resB,school,5430.27,0,69.69,Finish school year | Qualify for scholarship,0.285,0.304,0.567,0.057,0.786,0.644,0.153
1483,F,12,2,lower,TRUE,Nena Lopez,student,,resB,school,4027.15,0,65.32,Finish school year | Qualify for scholarship,0.482,0.451,0.435,0.346,0.524,0.346,-0.091
1484,M,24,2,lower,TRUE,Efren Ramos,student,,resB,school,6235.45,0,46.21,Finish school year | Qualify for scholarship,0.427,0.552,0.754,0.405,0.624,0.483,0.151
1485,F,15,3,lower,TRUE,Esperanza Pascual,student,,resB,school,3922.7,0,72,Finish school year | Qualify for scholarship,0.355,0.441,0.413,0.779,0.577,0.86,-0.098
1486,F,15,1,lower,TRUE,Teresita Dizon,student,,resB,school,5203.01,0,63.61,Finish school year | Qualify for scholarship,0.425,0.454,0.613,0.723,0.137,0.518,-0.029
1487,F,14,2,lower,TRUE,Milagros Torres,student,,resB,school,5839.95,0,58.85,Finish school year | Qualify for scholarship,0.378,0.65,0.712,0.478,0.703,0.592,-0.043
1488,F,23,1,lower,TRUE,Wilhelmina Magno,student,,resB,school,6224.6,0,63.74,Finish school year | Qualify for scholarship,0.333,0.432,0.585,0.283,0.501,0.65,0.122
1489,M,9,4,lower,TRUE,Manny Tolentino,student,,resB,school,4597.77,0,62.58,Finish school year | Qualify for scholarship,0.156,0.496,0.44,0.596,0.36,0.429,0.074
1490,M,19,3,lower,TRUE,Juan Valdez,student,,resB,school,6603.17,0,44.01,Finish school year | Qualify for scholarship,0.693,0.395,0.728,0.373,0.507,0.604,-0.084
1491,M,19,2,lower,TRUE,Oscar Lim,student,,resB,school,5357.31,0,45.58,Finish school year | Qualify for scholarship,0.574,0.431,0.364,0.485,0.181,0.565,-0.055
1492,F,14,1,lower,TRUE,Lita Ocampo,student,,resB,school,3685.31,0,51.86,Finish school year | Qualify for scholarship,0.573,0.389,0.758,0.427,0.584,0.61,0.069
1493,M,23,1,lower,TRUE,Renato Gonzales,student,,resB,school,5386.76,0,56.53,Finish school year | Qualify for scholarship,0.348,0.461,0.489,0.46,0.243,0.413,0.018
1494,F,12,3,lower,TRUE,Urduja Rizal,student,,resB,school,5582.1,0,71.55,Finish school year | Qualify for scholarship,0.56,0.406,0.587,0.535,0.504,0.507,-0.021
1495,M,15,2,lower,TRUE,Tomas Mendoza,student,,resB,school,5626.94,0,65.75,Finish school year | Qualify for scholarship,0.375,0.325,0.458,0.657,0.575,0.444,-0.011
1496,F,7,2,lower,TRUE,Urduja Luna,student,,resB,school,5005.41,0,71.83,Finish school year | Qualify for scholarship,0.476,0.516,0.839,0.683,0.66,0.555,0.071
1497,F,14,1,lower,TRUE,Daisy Valdez,student,,resB,school,5142.59,0,41.47,Finish school year | Qualify for scholarship,0.5,0.494,0.659,0.439,0.443,0.657,0.006
1498,M,17,4,lower,TRUE,Efren Aguilar,student,,resB,school,4427.33,0,71.46,Finish school year | Qualify for scholarship,0.564,0.248,0.545,0.527,0.507,0.751,0.064
1499,F,15,1,lower,TRUE,Corazon Ong,student,,resB,school,5033.66,0,54.11,Finish school year | Qualify for scholarship,0.38,0.487,0.514,0.35,0.882,0.598,0.039
1500,F,11,2,lower,TRUE,Wilhelmina Macaraeg,student,,resB,school,5213.06,0,48.98,Finish school year | Qualify for scholarship,0.331,0.405,0.221,0.532,0.747,0.389,0.081
1501,M,24,2,lower,TRUE,Isidro Tan,student,,resB,school,4459.72,0,71.24,Finish school year | Qualify for scholarship,0.484,0.485,0.499,0.529,0.167,0.7,0.013
1502,F,9,2,lower,TRUE,Ligaya Padilla,student,,resB,school,4386.33,0,72.07,Finish school year | Qualify for scholarship,0.502,0.256,0.65,0.386,0.265,0.578,0.03
1503,M,10,2,lower,TRUE,Vicente Reyes,student,,resB,school,4364.82,0,66.11,Finish school year | Qualify for scholarship,0.585,0.661,0.627,0.415,0.412,0.529,0.193
1504,M,15,2,lower,TRUE,Juan Dizon,student,,resB,school,5509.77,0,61.59,Finish school year | Qualify for scholarship,0.814,0.559,0.538,0.546,0.73,0.569,0.124
1505,M,7,4,lower,TRUE,Quirino Mabini,student,,resB,school,4425.34,0,62.24,Finish school year | Qualify for scholarship,0.477,0.308,0.565,0.574,0.578,0.863,0.063
1506,M,13,3,lower,TRUE,Jaime Cruz,student,,resB,school,3733.68,0,62.71,Finish school year | Qualify for scholarship,0.434,0.559,0.63,0.153,0.716,0.847,-0.083
1507,M,17,4,lower,TRUE,Alfredo Gonzales,student,,resB,school,4849.65,0,54.02,Finish school year | Qualify for scholarship,0.344,0.426,0.366,0.591,0.565,0.401,0.175
1508,F,10,3,lower,TRUE,Maria Lim,student,,resB,school,4613.74,0,58.42,Finish school year | Qualify for scholarship,0.546,0.456,0.489,0.405,0.65,0.535,0.072
1509,F,9,1,lower,TRUE,Nena Salazar,student,,resB,school,5590.01,0,63.12,Finish school year | Qualify for scholarship,0.505,0.855,0.474,0.504,0.556,0.692,-0.005
1510,M,10,3,lower,TRUE,Diosdado Espiritu,student,,resB,school,3529.66,0,66.66,Finish school year | Qualify for scholarship,0.401,0.506,0.635,0.654,0.553,0.59,-0.046
1511,F,15,1,lower,TRUE,Milagros Salazar,student,,resB,school,4791.5,0,69.81,Finish school year | Qualify for scholarship,0.465,0.303,0.452,0.49,0.406,0.624,-0.007
1512,F,19,3,lower,TRUE,Lita Espiritu,student,,resB,school,7256.31,0,70.97,Finish school year | Qualify for scholarship,0.352,0.568,0.7,0.46,0.574,0.678,0.108
1513,F,8,3,lower,TRUE,Socorro Manalo,student,,resB,school,4282.71,0,48.36,Finish school year | Qualify for scholarship,0.653,0.573,0.879,0.572,0.255,0.508,0.097
1514,M,16,4,lower,TRUE,Manny Soriano,student,,resB,school,4299.48,0,42.77,Finish school year | Qualify for scholarship,0.541,0.608,0.504,0.464,0.55,0.428,0.121
1515,M,24,2,lower,TRUE,Pedro Lim,student,,resB,school,6113.53,0,56.55,Finish school year | Qualify for scholarship,0.459,0.296,0.495,0.401,0.33,0.307,-0.085
